"Kod portu 
";Data przybycia (rrrr-mm-dd);"Godzina przybycia
(hh:mm)";"Kod portu, 
z którego jednostka przyp³ynê³a ";Nazwa statku;Bandera;nr IMO ;Sygna³ wywo³awczy;"Pojemnoœæ brutto 
(tony)";D³ugoœæ (metry);Agent;Nabrze¿e (miejsce zacumowania)
PLNOW;02.09.2009;23:00:00;LVRIX;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. RUDOWE
PLNOW;03.09.2009;05:20:00;NLRTM;CELIA;Antigua and Barbuda;9184237;V2BK7;6264;118.41;B+K Agency Ltd. ;Wiœlane
PLNOW;03.09.2009;11:00:00;NOJEL;BULKNES;Antigua and Barbuda;9384370;V2EG6 ;20234;175.60;Unibaltic Sp. z o.o.;opp
PLNOW;03.09.2009;12:30:00;GBPTL;ASCENSION;United States;8912857;WBAS;3972;97.80;Pol-Mare Sp. z o. o.;nab. Rudowe
PLNOW;03.09.2009;01:30:00;PLGDY;SERENO;Netherlands;8917728;PHMA;3828;103.50;Balta SA;nab. Wêglowe
PLNOW;03.09.2009;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;03.09.2009;17:15:00;PLGDY;BCL IWONA;Antigua and Barbuda;9336294;V2BR2;6704;132.00;Baltic Container Lines Co. Ltd.;GTK
PLNOW;03.09.2009;17:30:00;LVVNT;WOLGASTERN;Isle of Man;9183817;MZBO7;14400;162.16;ARAMIS SHIPPING AGENCY SP. Z O. O.;G.S.R.
PLNOW;04.09.2009;06:30:00;LTKLJ;LIVLAND;Cyprus;9354466;5BDG2;9981;134.44;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;04.09.2009;16:30:00;PLGDY;GOTLAND;Netherlands;9277383;PBKA;7519;137.50;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;04.09.2009;13:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;04.09.2009;03:20:00;PL888;BAZALT;Poland;7911636;SQKO;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;05.09.2009;12:50:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;06.09.2009;13:00:00;LTKLJ;AJAKS;Poland;7514658;SPG2071;335;35.34;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;K/P
PLNOW;06.09.2009;13:00:00;LTKLJ;MAJA;Poland;8829127;SQKR;1964;55.49;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;K/P
PLNOW;06.09.2009;11:24:00;ARSLO;IVS SHIKRA;Panama;9370329;3ESY3;17979;170.70;Baltic Shipping Agency Ltd.;NAB. WISLANE
PLNOW;06.09.2009;18:00:00;DKAAR;SALONA;Honduras;7368994;HQHL-9;886;55.69;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. PRZEMYS£OWE
PLNOW;07.09.2009;07:30:00;ESCAR;KARL LEONHARDT;Malta;7352464;9HHU6;4397;104.10;Baltic Shipping Agency Ltd.;ELEWATOR 3/4
PLNOW;07.09.2009;05:00:00;NLRTM;AUTUMN WAVE;Bahamas;9038335;C6LF9;13077;158.13;Mar-Yard Ltd. Shipbrokers, Husbandry Agents ;REMONTOWA, NAB. ZDOBYWCOW KOLOBRZEGU
PLNOW;07.09.2009;12:45:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;07.09.2009;00:30:00;PL888;GRANIT;Poland;7911260;SQKN;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;07.09.2009;21:10:00;NOLIL;ULRIKEN;Panama;7230185;HP9570;1470;78.51;Baltic Shipping Agency Ltd.;NAB. PRZEMYSLOWE 
PLNOW;07.09.2009;16:00:00;LVRIX;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. RUDOWE
PLNOW;07.09.2009;15:00:00;RULED;ARGUS;Poland;7730757;SQLG;330;35.67;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;HOLM
PLNOW;08.09.2009;05:00:00;DEHAM;MOANA;Netherlands;9529190;PBOT;2992;89.95;Inter Marine Co. Ltd. ;WIŒLANE
PLNOW;08.09.2009;09:00:00;GBTYN;CITY OF AMSTERDAM;Isle of Man;9174751;MYEU8;9959;99.92;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;WOC II
PLNOW;08.09.2009;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;08.09.2009;17:00:00;PLGDY;CARLA;Antigua and Barbuda;9130432;V2BW8;6362;121.85;Baltic Container Lines Co. Ltd.;nab. Szczecinskie
PLNOW;08.09.2009;07:10:00;DEHAM;OOCL ST.PETERSBURG;Netherlands;9315006;PHCZ;11662;149.14;Inter Marine Co. Ltd. ;NABRZEZE SZCZECINSKIE
PLNOW;08.09.2009;22:00:00;RULED;OOCL FINLAND;United Kingdom;9354351;MMYD4;11662;149.14;Inter Marine Co. Ltd. ;GTK- NABRZE¯E SZCZECIÑSKIE
PLNOW;09.09.2009;17:00:00;PLGDY;AMUR-2524;Russian Federation;8721507;UALJ;2996;116.03;Burger Poland;NAB. WIŒLANE
PLNOW;09.09.2009;08:30:00;DKSVA;NATIONAL GEOGRAPHIC EXPLORER;Bahamas;8019356;C6WR2;6471;112.00;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;ZIOLKOWSKIEGO
PLNOW;09.09.2009;17:25:00;PLSZZ;MARE;Netherlands;9214006;PCBR;2080;88.95;POLSTEAM SHIPPING AGENCY Gdynia;Elewator 1
PLNOW;09.09.2009;13:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;10.09.2009;11:30:00;EEPLA;BALTIC BETINA;Malta;8215601;9HDW8;2647;89.00;POSEIDON & FRACHTCONTOR JUNGE;NAB OSTRAWICA IV
PLNOW;10.09.2009;02:48:00;USTXT;OVERSEAS ANIA;Marshall Islands;9053672;V7AW3;53341;244.81;Nawigator Shipping Head Office Gdansk ;GSR
PLNOW;10.09.2009;04:30:00;PLGDY;GERD SIBUM;Antigua and Barbuda;9121895;V2IA2;3999;100.00;Baltic Container Lines Co. Ltd.;Szczecinskie
PLNOW;10.09.2009;03:00:00;BE888;EEMSLIFT CHRISTIAAN;Netherlands;9183491;PBMI;3862;100.70;CST Comet Shipping and Trading Ltd. B.O. Gdynia ;NABRZEZE WISLANE
PLNOW;10.09.2009;13:15:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;10.09.2009;22:15:00;PL888;GRANIT;Poland;7911260;SQKN;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;11.09.2009;16:00:00;NLMOE;ALBATROS S;Saint Vincent and the Grenadines;8603353;J8B2697;6395;131.60;B+K Agency Ltd. ;WIŒLANE
PLNOW;11.09.2009;14:30:00;SEKAN;CRANZ;Antigua and Barbuda;7702126;V2AQ9;2089;86.48;Meerpahl & Meyer Sopot;Weglowe
PLNOW;11.09.2009;08:00:00;DEHAM;HANSEATIC;Bahamas;9000168;C6KA9;8378;122.80;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;OLIWSKIE
PLNOW;11.09.2009;07:45:00;LTKLJ;LIVLAND;Cyprus;9354466;5BDG2;9981;134.44;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;11.09.2009;07:15:00;PLGDY;GOTLAND;Netherlands;9277383;PBKA;7519;137.50;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;11.09.2009;13:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;11.09.2009;17:45:00;PLGDY;BCL IWONA;Antigua and Barbuda;9336294;V2BR2;6704;132.00;Baltic Container Lines Co. Ltd.;gtk
PLNOW;11.09.2009;23:30:00;PL888;KAMBR;Cyprus;9348223;C4GX2;299;36.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. FLISAKÓW
PLNOW;12.09.2009;07:00:00;NOFRO;NEW EVEREST;Panama;9472696;3EUZ8;21072;175.60;OKMARIT Ltd;Wiœlane
PLNOW;12.09.2009;06:00:00;BEGNE;MEKHANIK MAKARIN;Russian Federation;8904379;UCOR;2489;85.40;POLSTEAM SHIPPING AGENCY Gdynia;Elewator 3&4
PLNOW;12.09.2009;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;12.09.2009;22:30:00;PLGDY;DENEB;Antigua and Barbuda;9061306;V2CM6;3992;101.00;Baltic Container Lines Co. Ltd.;gtk
PLNOW;13.09.2009;22:50:00;SEMMA;JOLANDA;Antigua and Barbuda;5298107;V2PH5;499;57.89;B+K Agency Ltd. ;WIŒLANE
PLNOW;13.09.2009;15:00:00;NLABL;VOLANTE;Gibraltar;9219460;ZDEO2;3244;99.95;Balta SA;NAB. WÊGLOWE
PLNOW;13.09.2009;18:00:00;SEFAG;MAGDA D;Antigua and Barbuda;8407228;V2CNA;1298;74.91;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;EL 5
PLNOW;13.09.2009;20:00:00;RU888;KAPITAN BOCHEK;Cyprus;8212946;P3NC5;14141;162.10;ANCHOR AGENTS and SHIPBROKERS;NABRZE¯E RUDOWE
PLNOW;13.09.2009;06:30:00;FIHEL;REGATTA;Malta;9156474;V7DM3;30277;180.00;Inter Marine Co. Ltd. ;nabrzeze oliwskie
PLNOW;13.09.2009;21:00:00;DEHAM;LISA;Cyprus;9435832;C4UV2;2997;94.60;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;OPP
PLNOW;13.09.2009;07:00:00;PL888;BAZALT;Poland;7911636;SQKO;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;14.09.2009;07:00:00;TRTEK;WHITEWOOD;Gibraltar;7403691;ZDJB5;12582;159.00;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Rudowe
PLNOW;14.09.2009;08:30:00;RUKGD;ROMANKA;Poland;8026440;SQLT;997;64.88;Ship-Service S.A. o/Sopot;WÊGLOWE
PLNOW;14.09.2009;07:00:00;RULED;SILVER CLOUD;Bahamas;8903923;C6MQ5;16927;155.81;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;OLIWSKIE
PLNOW;14.09.2009;14:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;14.09.2009;16:00:00;PLSZZ;PORONIEC;Poland;7641475;SQHS;695;60.81;Ship-Service S.A. o/Sopot;oliwskie
PLNOW;15.09.2009;08:30:00;SEKAN;CRANZ;Antigua and Barbuda;7702126;V2AQ9;2089;86.48;Meerpahl & Meyer Sopot;Weglowe
PLNOW;15.09.2009;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;15.09.2009;12:00:00;PLGDN;SPICA;Germany;9083043;DIPS;7550;151.14;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;15.09.2009;23:00:00;DEHAM;OOCL FINLAND;United Kingdom;9354351;MMYD4;11662;149.14;Inter Marine Co. Ltd. ;SZCZECINSKIE
PLNOW;16.09.2009;06:50:00;RULED;OOCL NEVSKIY;Antigua and Barbuda;9231834;V2PW8;8583;134.44;Inter Marine Co. Ltd. ;GTK- nab. SZCZECIÑSKIE
PLNOW;16.09.2009;07:00:00;DEBRV;ALBATROS;Bahamas;7304314;C6CN4;28518;205.46;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Oliwskie
PLNOW;16.09.2009;03:00:00;PLSWI;BARBARA D;Poland;8033431;SPG3102;409;57.40;Baltic Shipping Agency Ltd.;NAB. WYPOSAZENIOWE
PLNOW;16.09.2009;12:45:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;16.09.2009;07:00:00;LVRIX;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. RUDOWE
PLNOW;16.09.2009;06:50:00;PL888;BAZALT;Poland;7911636;SQKO;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;16.09.2009;12:10:00;NOSKE;KRISTIN D;Bahamas;9163582;C6XA6;2035;90.60;Vetro Shipping Services;„K 2”
PLNOW;17.09.2009;01:00:00;SESTK;GRANATO;Italy;9201774;IBOH;5006;119.10;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. OPP
PLNOW;17.09.2009;11:00:00;PLSZZ;PASSAAT;Netherlands;9080687;PIHW;1937;82.40;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Wiœlane
PLNOW;17.09.2009;10:15:00;DELBC;VISCOUNT;Panama;7432147;HO3964;1044;65.82;POSEIDON & FRACHTCONTOR JUNGE;WIŒLANE
PLNOW;17.09.2009;07:30:00;RULED;ARGUS;Poland;7730757;SQLG;330;35.67;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;HOLM
PLNOW;17.09.2009;12:40:00;GNCKY;KOPALNIA BORYNIA;Malta;8701911;9HCA7;8897;133.35;POLSTEAM SHIPPING AGENCY Gdynia;GSR
PLNOW;17.09.2009;07:00:00;SETRG;KEVIN S;Antigua and Barbuda;8412857;V2FB;1857;80.00;Baltic Shipping Agency Ltd.;elewator 1
PLNOW;17.09.2009;13:00:00;SEGOT;SOLVEIG K;Antigua and Barbuda;7723687;V2LG;1678;72.30;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NA NAB. PRZEMYS£OWE
PLNOW;17.09.2009;17:00:00;LTKLJ;GERD SIBUM;Antigua and Barbuda;9121895;V2IA2;3999;100.00;Baltic Container Lines Co. Ltd.;Szczecinskie
PLNOW;17.09.2009;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;17.09.2009;18:30:00;SEKAN;CRANZ;Antigua and Barbuda;7702126;V2AQ9;2089;86.48;Meerpahl & Meyer Sopot;Weglowe
PLNOW;17.09.2009;09:00:00;SEAHU;SYDLAND;Antigua and Barbuda;8003943;V2VJ;2225;80.81;SCAN SHIPPING POL Gdynia;NAB Przemyslowe
PLNOW;17.09.2009;07:30:00;PLGDY;KATHARINA B;Antigua and Barbuda;9121869;V2NA6;3999;99.95;Baltic Container Lines Co. Ltd.;gtk
PLNOW;17.09.2009;08:30:00;GBTYN;CITY OF AMSTERDAM;Isle of Man;9174751;MYEU8;9959;99.92;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;WOC II
PLNOW;17.09.2009;15:30:00;DEHAM;TANAIS;Poland;6721008;SPG2714;299;44.96;m/v Tanais Igor Davydovsky;Nabrzeze przy ul. Na Stepce
PLNOW;17.09.2009;23:30:00;PLSZZ;PENAFIEL;Portugal;9368405;CQOW;2956;89.50;POLSTEAM SHIPPING AGENCY Gdynia;Nab. Oliwskie, Elewator 1
PLNOW;18.09.2009;13:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;18.09.2009;11:45:00;PLGDY;GOTLAND;Netherlands;9277383;PBKA;7519;137.50;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;18.09.2009;03:30:00;PLGDY;LIVLAND;Cyprus;9354466;5BDG2;9981;134.44;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;18.09.2009;00:30:00;PL888;GRANIT;Poland;7911260;SQKN;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;18.09.2009;07:30:00;PL888;BAZALT;Poland;7911636;SQKO;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;19.09.2009;07:00:00;DKFRC;ADELE;Antigua and Barbuda;8912027;V2UE;2481;87.37;Balta SA;NAB WÊGLOWE
PLNOW;19.09.2009;14:00:00;DKAAB;GLOBIA;Saint Vincent and the Grenadines;7823334;J8B2794;1095;66.15;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Elewator 5
PLNOW;19.09.2009;11:00:00;LVRIX;PORONIEC;Poland;7641475;SQHS;695;60.81;Ship-Service S.A. o/Sopot;Wêglowe
PLNOW;19.09.2009;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;20.09.2009;10:00:00;NLRTM;DISTINTO;Gibraltar;9199414;ZDEQ2;3244;99.95;Balta SA;nab. Wêglowe
PLNOW;20.09.2009;21:18:00;NLRTM;ATTIKA;Antigua and Barbuda;9218193;V2CT5;5381;107.57;Baltic Shipping Agency Ltd.;NAB. OLIWSKIE
PLNOW;20.09.2009;09:48:00;NLRTM;AUTUMN WIND;Bahamas;9038323;C6LF8;13077;158.13;Mar-Yard Ltd. Shipbrokers, Husbandry Agents ;REMONTOWA, NAB. ZDOBYWCOW KOLOBRZEGU
PLNOW;20.09.2009;09:00:00;DKAAB;JOLANDA;Antigua and Barbuda;5298107;V2PH5;499;57.89;B+K Agency Ltd. ;HOLM
PLNOW;20.09.2009;21:40:00;DKNAK;LISA S;Antigua and Barbuda;6901593;V2AD;872;59.59;Baltic Shipping Agency Ltd.;ELEWATOR 2
PLNOW;20.09.2009;04:00:00;RUKGD;ROMANKA;Poland;8026440;SQLT;997;64.88;Ship-Service S.A. o/Sopot;WÊGLOWE
PLNOW;20.09.2009;03:15:00;PLGDY;BCL IWONA;Antigua and Barbuda;9336294;V2BR2;6704;132.00;Baltic Container Lines Co. Ltd.;gtk
PLNOW;21.09.2009;05:30:00;FRCQF;SEAFRANCE RODIN;France;9232527;FOBQ;33796;185.82;Mar-Yard Ltd. Shipbrokers, Husbandry Agents ;OSTRAWICA 1 
PLNOW;21.09.2009;12:50:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;21.09.2009;11:45:00;NLAMS;MARYLISA V;Marshall Islands;9272785;V7IM8;30174;189.99;Balta SA;nab. Wêglowe
PLNOW;21.09.2009;12:00:00;FRBOD;WEICHSELSTERN;Isle of Man;9183829;MZBN7;14400;162.16;ARAMIS SHIPPING AGENCY SP. Z O. O.;GSR 
PLNOW;22.09.2009;23:55:00;SELLA;VIGOROSO;Barbados;9191943;ZDIK3;4244;99.98;INTER BALT;Nabrze¿e Rudowe
PLNOW;22.09.2009;13:00:00;PLGDY;VERA;Russian Federation;8230297;UAKT;2457;114.00;Burger Poland;NAB. WIŒLANE
PLNOW;22.09.2009;14:30:00;LVVNT;RAMONA;Finland;8420713;OJNN;1279;74.80;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;WOC II
PLNOW;22.09.2009;23:00:00;NLRTM;ORAKOTA;Denmark;7827330;OXXJ2;1755;84.90;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Szczecinskie
PLNOW;22.09.2009;20:15:00;NLAMS;UNIWERSYTET SLASKI;Malta;7637852;9HYV6;20357;198.20;POLSTEAM SHIPPING AGENCY Gdynia;Nab. OPP
PLNOW;22.09.2009;01:00:00;DEHAM;OOCL NEVSKIY;Antigua and Barbuda;9231834;V2PW8;8583;134.44;Inter Marine Co. Ltd. ;GTK- nab. SZCZECIÑSKIE
PLNOW;22.09.2009;12:45:00;PLGDY;ELECTRON;Netherlands;9186390;PBBQ;5056;117.90;Baltic Container Lines Co. Ltd.;Nab. Sczecinskie
PLNOW;22.09.2009;12:00:00;MTMLA;INCE ANADOLU;Turkey;9527271;TCTP5;39737;224.94;Balta SA;nab. Wêglowe
PLNOW;22.09.2009;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;22.09.2009;12:00:00;DKCPH;COPERNICUS;Liberia;8713809;ELYM8;1525;73.88;OKMARIT Ltd;Przemys³owe
PLNOW;22.09.2009;06:30:00;PLSZZ;HAVSTRAUM;Norway;9011519;LECB3;4931;115.10;OKMARIT Ltd;CHEMIKÓW
PLNOW;22.09.2009;06:45:00;LVRIX;BRIGGA;Antigua and Barbuda;9114713;V2PS;2828;91.46;ANCHOR AGENTS and SHIPBROKERS;nabrze¿e rudowe
PLNOW;22.09.2009;07:00:00;PL888;BAZALT;Poland;7911636;SQKO;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;22.09.2009;12:00:00;DKCPH;CITY OF NORDIC;Malta;8325468;9HXH8;8126;107.00;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;WOC II
PLNOW;22.09.2009;22:00:00;LVRIX;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. RUDOWE
PLNOW;22.09.2009;23:50:00;PL888;BAZALT;Poland;7911636;SQKO;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;23.09.2009;15:00:00;NLRTM;ORATECA;Denmark;8023527;OZJA2;1756;84.83;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Szczecinskie
PLNOW;23.09.2009;08:00:00;DEKEL;EMS PULL;Antigua and Barbuda;7017909;V2AH7;140;26;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;HOLM
PLNOW;23.09.2009;06:00:00;RULED;OOCL ST.PETERSBURG;Netherlands;9315006;PHCZ;11662;149.14;Inter Marine Co. Ltd. ;NABRZEZE SZCZECINSKIE
PLNOW;23.09.2009;05:00:00;DKAAR;KEVIN S;Antigua and Barbuda;8412857;V2FB;1857;80.17;POLSTEAM SHIPPING AGENCY Gdynia;Nab. Wiœlane, Elewator 2
PLNOW;23.09.2009;13:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;23.09.2009;21:30:00;NLRTM;STANLEY PARK;United Kingdom;9363845;2AOT5;11590;145.53;OKMARIT Ltd;chemików
PLNOW;23.09.2009;22:00:00;PLGDY;SERENO;Netherlands;8917728;PHMA;3828;103.50;Balta SA;nab. Wêglowe
PLNOW;24.09.2009;08:00:00;SESLI;WILSON GOOLE;Malta;9126687;9HSC4;2446;88.00;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Przemys³owe
PLNOW;24.09.2009;12:45:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;24.09.2009;23:59:00;PLSZZ;NATHALIE;Finland;8906224;OJLP;852;64.33;SCAN SHIPPING POL Gdynia;nabrzeze przemyslowe 
PLNOW;24.09.2009;20:00:00;PLGDY;KATHARINA B;Antigua and Barbuda;9121869;V2NA6;3999;99.95;Baltic Container Lines Co. Ltd.;gtk
PLNOW;24.09.2009;09:30:00;PLSZZ;CRYSTAL AMETHYST;Luxembourg;9016911;LXCW;5677;112.00;OKMARIT Ltd;chemików
PLNOW;25.09.2009;09:00:00;SEVBY;NATIONAL GEOGRAPHIC EXPLORER;Bahamas;8019356;C6WR2;6471;112.00;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;ZIOLKOWSKIEGO
PLNOW;25.09.2009;01:00:00;DEREN;STEENBORG;Germany;6719885;DEJQ;718;54.97;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;SZCZECINSKIE
PLNOW;25.09.2009;10:10:00;NLRTM;GLORIA;Antigua and Barbuda;9147667;V2NG;8388;151.65;Hecksher Polska Sp. z o. o.;WOC I
PLNOW;25.09.2009;14:30:00;PLGDY;GOTLAND;Netherlands;9277383;PBKA;7519;137.50;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;25.09.2009;12:50:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;25.09.2009;03:45:00;PLGDY;LIVLAND;Cyprus;9354466;5BDG2;9981;134.44;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;25.09.2009;17:00:00;PLSZZ;PORONIEC;Poland;7641475;SQHS;695;60.81;Ship-Service S.A. o/Sopot;Baza Promowa/Scandinavia
PLNOW;26.09.2009;13:00:00;NLAMS;ATLANTIC SPIRIT;Liberia;8517372;ELUV4;47287;190.02;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;WOC
PLNOW;26.09.2009;09:30:00;NOSTY;EDMY;Norway;7926409;LA275;2768;85.86;Baltic Shipping Agency Ltd.;Nab. Chemików
PLNOW;26.09.2009;03:05:00;LTLIE;HELA;Germany;6702284;DHLM;866;61.76;Albers-Hansen Sp. z o. o.;Oliwskie
PLNOW;26.09.2009;12:00:00;PLGDY;CONGER;Antigua and Barbuda;9122227;V2OO5;3999;99.95;Baltic Container Lines Co. Ltd.;nab. Szczecinskie
PLNOW;26.09.2009;13:00:00;MANDR;BLEXEN;Antigua and Barbuda;9125669;V2AN4;3821;99.98;Nawigator Shipping Head Office Gdansk ;OPP
PLNOW;26.09.2009;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;26.09.2009;01:00:00;PL888;BAZALT;Poland;7911636;SQKO;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;26.09.2009;01:20:00;PLGDN;GERD SIBUM;Antigua and Barbuda;9121895;V2IA2;3999;100.00;Baltic Container Lines Co. Ltd.;nab. Szczecinskie
PLNOW;27.09.2009;21:00:00;NLABL;LONTANO;Gibraltar;9199385;ZDEP9;3244;99.95;Balta SA;NAB. WÊGLOWE
PLNOW;27.09.2009;21:45:00;GBBRK;CRYSTAL PEARL;Luxembourg;9016935;LXCY;5677;111.96;OKMARIT Ltd;chemików
PLNOW;27.09.2009;23:59:00;BEANR;AZURYTH;Norway;8111518;LAFL5;3922;104.30;Unibaltic Sp. z o.o.;opp
PLNOW;27.09.2009;21:15:00;PLSZZ;ROMANKA;Poland;8026440;SQLT;997;64.88;Ship-Service S.A. o/Sopot;OLIWSKIE
PLNOW;28.09.2009;08:25:00;SEAHU;JAN D;Antigua and Barbuda;9013000;V2DO8;1981;89.95;POLSTEAM SHIPPING AGENCY Gdynia;Gdansk, Elewator 1 oraz holowanie do Elewatora 3/4
PLNOW;28.09.2009;09:30:00;GBNCL;CITY OF AMSTERDAM;Isle of Man;9174751;MYEU8;9959;99.92;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;WOC II
PLNOW;28.09.2009;12:35:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;28.09.2009;20:30:00;DEHAM;OOCL ST.PETERSBURG;Netherlands;9315006;PHCZ;11662;149.14;Inter Marine Co. Ltd. ;NABRZEZE SZCZECINSKIE
PLNOW;29.09.2009;22:00:00;ESSDR;ELBETOR;Antigua and Barbuda;8818075;V2OQ9;2351;87.00;B+K Agency Ltd. ;OLIWSKIE
PLNOW;29.09.2009;15:00:00;RUKGD;DORIS T;Antigua and Barbuda;7626748;V2HR;1973;79.00;B+K Agency Ltd. ;BG WÊGLOWE
