"Kod portu 
";Data przybycia (rrrr-mm-dd);"Godzina przybycia
(hh:mm)";"Kod portu, 
z którego jednostka przyp³ynê³a ";Nazwa statku;Bandera;nr IMO ;Sygna³ wywo³awczy;"Pojemnoœæ brutto 
(tony)";D³ugoœæ (metry);Agent;Nabrze¿e (miejsce zacumowania)
PLDAR;2019-11-05;13:00:00;SEELL;RONJA;Finland;9030462;OJSG;1512;74.94;DAN SHIPPING & TRADING Co. Ltd. ;Szczeciñskie
PLDAR;2019-11-09;13:00:00;GBIPS;DOLFIJN;Antigua and Barbuda;8815786;V2PT6;1987;81.00;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2019-11-27;10:00:00;SELAA;VALDAY;Antigua and Barbuda;9142576;V2CS5;1682;81.50;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Dorszowe 2
PLDAR;2019-11-28;11:40:00;DKGRE;RAMONA;Finland;8420713;OJNN;1279;74.80;DAN SHIPPING & TRADING Co. Ltd. ;Szczeciñskie
PLDAR;2019-12-01;16:00:00;SEVAG;VALDAY;Antigua and Barbuda;9142576;V2CS5;1682;81.50;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2019-12-09;16:00:00;SEELL;VALDAY;Antigua and Barbuda;9142576;V2CS5;1682;81.50;DAN SHIPPING & TRADING Co. Ltd. ;Szczeciñskie
PLDAR;2019-12-17;00:00:00;SEELL;VALDAY;Antigua and Barbuda;9142576;V2CS5;1682;81.50;DAN SHIPPING & TRADING Co. Ltd. ;Szczeciñskie
PLDAR;2019-12-19;07:00:00;DEHAM;PRIDE;Gibraltar;9252931;ZDFD7;2061;88.49;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2019-12-21;08:30:00;DKODE;RIX SPRING;Liberia;9137296;D5RX4;1864;82.38;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Szczeciñskie
PLDAR;2019-12-29;19:00:00;LTKLJ;DOLFIJN;Antigua and Barbuda;8815786;V2PT6;1987;81.20;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-01-07;06:00:00;SEFAG;H&S FAIRNESS;Netherlands;9579456;PCML;2256;87.75;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-01-05;19:00:00;GBKEA;VALDAY;Antigua and Barbuda;9142576;V2CS5;1682;81.50;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-01-14;05:00:00;DKLIN;RIX AMETHYST;Cyprus;9173185;5BQN4;2056;88.00;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Szczeciñskie
PLDAR;2020-01-18;16:00:00;PLSZZ;VALDAY;Antigua and Barbuda;9142576;V2CS5;1682;81.50;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-01-24;17:00:00;SEELL;HELGA;Antigua and Barbuda;8402577;V2XS;1472;79.80;DAN SHIPPING & TRADING Co. Ltd. ;Szczeciñskie
PLDAR;2020-01-28;19:30:00;DKKOL;VALDAY;Antigua and Barbuda;9142576;V2CS5;1682;81.50;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-01-31;23:00:00;DELBC;MAIKE;Germany;8905115;DJLS;1599;82.19;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-02-06;15:00:00;DEGRD;WILSON ALGECIRAS;Malta;9507350;9HA2539;2451;88.30;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-02-07;21:15:00;DKLIN;PEAK OSLO;Cook Islands;8416798;E5U2385;1534;87.65;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Szczeciñskie
PLDAR;2020-02-15;06:00:00;DKLIN;RIX SPRING;Liberia;9137296;D5RX4;1864;82.38;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Szczeciñskie
PLDAR;2020-02-19;06:00:00;DKNVD;RUBYN;Saint Vincent and the Grenadines;8511885;J8B2973;1512;79.63;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-02-23;19:00:00;DKLIN;GERMANICA HAV;Antigua and Barbuda;8324672;V3QV3;1557;82.17;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Szczeciñskie
PLDAR;2020-02-26;19:30:00;PLGDY;HELGA;Antigua and Barbuda;8402577;V2XS;1473;79.80;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Dorszowe 2
PLDAR;2020-03-02;06:00:00;DKLIN;LENE D;Antigua and Barbuda;8611013;V2FF6;1593;82.19;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Szczeciñskie
PLDAR;2020-03-03;17:30:00;PLGDY;HAV MARLIN;Antigua and Barbuda;9006954;V2QU9;1960;88.32;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-03-07;22:30:00;SEVAN;RUBYN;Saint Vincent and the Grenadines;8511885;J8B2973;1512;79.63;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-03-16;09:00:00;DKLIN;TRAVEBERG;Panama;8104541;V2DQ8;1939;87.95;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Szczeciñskie
PLDAR;2020-03-17;16:00:00;DKLHH;ALDEBARAN;Lithuania;9155688;LYAT;1675;82.40;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-03-21;15:00:00;DKGRE;LENE D;Antigua and Barbuda;8611013;V2FF6;1593;82.19;DAN SHIPPING & TRADING Co. Ltd. ;Szczeciñskie
PLDAR;2020-03-25;06:00:00;SEELL;LORE PRAHM;Germany;8915902;DCBT;1156;58.70;DAN SHIPPING & TRADING Co. Ltd. ;Szczeciñskie
PLDAR;2020-03-26;20:30:00;DKGTS;HELGA;Antigua and Barbuda;8402577;V2XS;1472;79.80;DAN SHIPPING & TRADING Co. Ltd. ;Szczeciñskie
PLDAR;2020-03-30;12:00:00;DKLIN;GERMANICA HAV;Antigua and Barbuda;8324672;V3QV3;1557;82.17;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Szczeciñskie
PLDAR;2020-03-30;06:00:00;PLKOL;EEMS TRANSPORTER;Netherlands;9340300;P.H.B.C.;2186;89.99;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-04-08;06:00:00;DKVOR;VALDAY;Antigua and Barbuda;9142576;V2CS5;1682;81.50;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-04-17;07:00:00;DKLIN;ANDRINA F;Antigua and Barbuda;8919221;V2CQ;1568;81.20;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Szczeciñskie
PLDAR;2020-04-16;23:30:00;PLGDY;DOLFIJN;Antigua and Barbuda;8815786;V2PT6;1987;81.20;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-04-20;18:00:00;DKGTS;HELGA;Antigua and Barbuda;8402577;V2XS;1472;79.80;DAN SHIPPING & TRADING Co. Ltd. ;Szczeciñskie
PLDAR;2020-04-25;23:30:00;SEVAG;HELGA;Antigua and Barbuda;8402577;V2XS;1473;79.80;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Dorszowe 2
PLDAR;2020-04-27;14:00:00;NOGUL;WILSON ASTAKOS;Germany;9313759;DGLH2;2451;88.26;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Szczeciñskie
PLDAR;2020-04-29;06:00:00;DKLIN;ANDRINA F;Antigua and Barbuda;8919221;V2CQ;1568;81.20;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Szczeciñskie
PLDAR;2020-05-13;16:30:00;DKGTS;HELGA;Antigua and Barbuda;8402577;V2XS;1472;79.80;DAN SHIPPING & TRADING Co. Ltd. ;Szczeciñskie
PLDAR;2020-05-17;05:20:00;SEELL;NINA I;Saint Vincent and the Grenadines;8402668;J8B3047;998;77.96;DAN SHIPPING & TRADING Co. Ltd. ;Szczeciñskie
PLDAR;2020-05-20;07:00:00;DKNYM;RUBYN;Saint Vincent and the Grenadines;8511885;J8B2973;1512;79.63;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-05-22;14:30:00;DKLIP;GERMANICA HAV;Antigua and Barbuda;8324672;V3QV3;1557;82.17;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Szczeciñskie
PLDAR;2020-05-28;06:00:00;PLGDN;RUBYN;Saint Vincent and the Grenadines;8511885;J8B2973;1512;79.63;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-05-30;09:15:00;SEKLR;BALTIC SPRINTER;Cyprus;9030462;5BLY5;1512;74.94;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-06-05;06:00:00;DKLIN;HAV TUNA;Antigua and Barbuda;9084487;V2QU8;1960;84.92;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Szczeciñskie
PLDAR;2020-06-08;06:00:00;SEMMA;WESTEWIND;Netherlands;9201970;PBJC;2080;88.95;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-06-10;09:00:00;LTKLJ;ARLECCHINO;Antigua and Barbuda;9117973;V2DT9;1682;81.70;Ships Care Agency Sp. z o.o.;Szczeciñskie
PLDAR;2020-06-18;17:00:00;PLUST;SM-PRC-106;Poland;8937560;SPG 2917;538;58.92;Przedsiebiorstwo Robot Czerpalnych i Podwodnych;Brak
PLDAR;2020-06-17;06:00:00;LTKLJ;RUBYN;Saint Vincent and the Grenadines;8511885;J8B2973;1512;79.63;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-06-19;08:00:00;SEJAT;HELGA;Antigua and Barbuda;8402577;V2XS;1473;79.80;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-06-19;06:00:00;SEELL;FIGARO;Saint Vincent and the Grenadines;9240732;J8B4640;1435;79.99;DAN SHIPPING & TRADING Co. Ltd. ;Szczeciñskie
PLDAR;2020-06-22;20:00:00;LTKLJ;RUBYN;Saint Vincent and the Grenadines;8511885;J8B2973;1512;79.63;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-06-26;15:00:00;PLSZZ;VALDAY;Antigua and Barbuda;9142576;V2CS5;1682;81.50;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-06-27;06:00:00;SEMON;SOFIA;Sweden;8616087;SBEN;1392;71.84;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-07-02;06:00:00;DKLIP;GERMANICA HAV;Antigua and Barbuda;8324672;V2QV3;1557;82.17;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Szczeciñskie
PLDAR;2020-07-03;20:50:00;PLUST;BALTIC SPRINTER;Cyprus;9030462;5BLY5;1512;74.94;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-07-04;04:00:00;PLUST;HENRYK;Poland;7504926;SQFY;190;29.96;Przedsiebiorstwo Robot Czerpalnych i Podwodnych;Brak
PLDAR;2020-07-04;14:30:00;DKFAK;RABA;Cyprus;8415172;5BGM4;1843;80.00;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-07-13;06:00:00;SEMON;SOFIA;Sweden;8616087;SBEN;1392;71.84;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-07-14;11:00:00;LTKLJ;HELGA;Antigua and Barbuda;8402577;V2XS;1472;79.80;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-07-17;15:30:00;LTKLJ;BALTIC SPRINTER;Cyprus;9030462;5BLY5;1512;74.94;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-07-21;06:00:00;PLSWI;LADY CLARA;Antigua and Barbuda;9375800;V2CJ2;2451;88.24;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-07-22;20:30:00;SEJAT;BALTIC SPRINTER;Cyprus;9030462;5BLY5;1512;74.94;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-07-24;07:30:00;SEAHU;NAUTICA;Latvia;9032458;YLPR;1587;87.95;Ships Care Agency Sp. z o.o.;Szczeciñskie
PLDAR;2020-07-29;07:00:00;DKFAK;RABA;Cyprus;8415172;5BGM4;1843;80.00;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-07-31;14:45:00;SEELL;BALTIC SPRINTER;Cyprus;9030462;5BLY5;1512;74.94;DAN SHIPPING & TRADING Co. Ltd. ;Szczeciñskie
PLDAR;2020-08-07;07:00:00;DKASH;WALTER HAMMANN;Germany;8714841;DFVT;1156;58.83;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-08-10;07:00:00;DKASH;CHRISTINE;Liberia;8502145;D5JN2;851;64.20;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-08-09;13:00:00;NOSLV;NORDICA HAV;Antigua and Barbuda;8324684;V2QT7;1536;82.45;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Szczeciñskie
PLDAR;2020-08-10;06:00:00;DKFAK;CELTICA HAV;Bahamas;8422022;C6UL3;1528;82.45;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-08-12;06:00:00;DKLIN;HAV TUNA;Antigua and Barbuda;9084487;V2QU8;1960;84.92;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Szczeciñskie
PLDAR;2020-08-17;06:00:00;PLSWI;WILSON ALGECIRAS;Malta;9507350;9HA2539;2451;88.30;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-08-21;16:30:00;SEJAT;HELGA;Antigua and Barbuda;8402577;V2XS;1473;79.80;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-08-29;06:00:00;DKASH;SNOWLARK;Saint Vincent and the Grenadines;8412417;J8B3277;1289;74.90;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-09-03;01:00:00;NOSVG;TROUBADOUR ;Latvia;9463865;YLOZ;1801;87.50;DAN SHIPPING & TRADING Co. Ltd. ;Gdyñskie
PLDAR;2020-09-09;06:00:00;SEJAT;BALTIC SPRINTER;Cyprus;9030462;5BLY5;1512;74.94;Morska Agencja Gdynia Ltd. Harbour Office Darlowo;Gdañskie
PLDAR;2020-09-23;22:35:00;NOHOR;OAK I;Saint Kitts and Nevis;8211629;V4BJ4;1560;87.65;Ships Care sp. z o.o.sp.k.;Szczeciñskie
